Anim	Standing	Active	Lying	%HeadDown	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123	X_Act	Y_Act	Steps	distance(m)	VarXY	DiffXY	MeanXY	prev_Active1	prev_Active2	prev_Active3	prev_Standing1	prev_Standing2	prev_Standing3	prev_Lying1	prev_Lying2	prev_Lying3	prev_steps1	prev_steps2	prev_steps3	prev_headdown1	prev_headdown2	prev_headdown3	Activity
a2	0.05	0.9832	0.0168	94.7	38.1	44.6	58.8	44.7	60.4	12.5	11.8	9.6	15.5	22.5	16	4	4	12.51	8.48528137423857	12	10	0.85	0.8866	0.95	0.018	0.018	0.088	0.15	0.1134	0.05	2	2	7	98.7	96	92.7	G
a4	0.8586	0.1414	0	87.3	41	43.3	60.6	43.5	61.5	9.3	8.8	8.4	18.7	23.9	212	19	7	9.28	136.47160876900367	193	115.5	0.1496	0.102	0.1564	0.8504	0.898	0.8436	0	0	0	7	5	7	94	91.3	94	G
a2	0.162	0.81	0.19	84	6.6	22	65.1	22.3	100.1	38.1	45	42.3	50.7	53.6	50	8	8	38.15	29.69848480983499	42	29	0.9832	0.85	0.8866	0.05	0.018	0.018	0.0168	0.15	0.1134	4	2	2	94.7	98.7	96	G
a4	0.7258	0.2742	0	84	2.5	19.9	35.5	20.5	36.8	41	45.8	36.4	50.3	59.7	25	6	13	41	13.435028842544405	19	15.5	0.1414	0.1496	0.102	0.8586	0.8504	0.898	0	0	0	7	7	5	87.3	94	91.3	G
a2	0.024	0.97	0.03	98	15.7	69.6	50.4	93.5	129.2	6.6	44.6	51.6	44.7	57.2	64	3	3	6.58	43.1335136523794	61	33.5	0.81	0.9832	0.85	0.162	0.05	0.018	0.19	0.0168	0.15	8	4	2	84	94.7	98.7	G
a4	0.865	0.135	0	98	17.9	33.8	26.8	34.3	45.9	2.5	43.3	47.9	43.5	52.8	16	8	6	2.54	5.656854249492381	8	12	0.2742	0.1414	0.1496	0.7258	0.8586	0.8504	0	0	0	13	7	7	84	87.3	94	G
a2	0.068	0.9568	0.0432	96	77.8	64	42.4	113.5	153	15.7	22	58.8	22.3	60.4	31	7	4	15.7	16.97056274847714	24	19	0.97	0.81	0.9832	0.024	0.162	0.05	0.03	0.19	0.0168	3	8	4	98	84	94.7	G
a4	0.848	0.152	0	95.3	16.3	9.5	14.1	27.9	50.8	17.9	19.9	60.6	20.5	61.5	234	18	7	17.95	152.73506473629428	216	126	0.135	0.2742	0.1414	0.865	0.7258	0.8586	0	0	0	6	13	7	98	84	87.3	G
a4	0.8192	0.1808	0	96	11.6	30.1	48	34.5	52.5	16.3	33.8	35.5	34.3	36.8	238	13	9	16.32	159.0990257669732	225	125.5	0.152	0.135	0.2742	0.848	0.865	0.7258	0	0	0	7	6	13	95.3	98	84	G
a4	0.804	0.196	0	93.3	22.9	39.7	25.9	40.9	78.4	11.6	9.5	26.8	27.9	45.9	2	151	9	11.63	105.35891039679558	149	76.5	0.1808	0.152	0.135	0.8192	0.848	0.865	0	0	0	9	7	6	96	95.3	98	G
a4	0.7844	0.21560000000000001	0	88	18	30.8	48.3	55.5	125.7	22.9	30.1	14.1	34.5	50.8	250	26	10	22.88	158.39191898578665	224	138	0.196	0.1808	0.152	0.804	0.8192	0.848	0	0	0	9	9	7	93.3	96	95.3	G
a10	0.5656	0.4344	0	54	15.4	25.9	22	34.4	49	175.7	187.6	176.6	193.2	223	78	48	22	13.41	21.213203435596427	30	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GM
a10	0.7284	0.2716	0	76.7	19	7.8	17.7	33.6	44	15.4	170.7	183.6	191.1	208.6	98	37	12	15.39	43.1335136523794	61	67.5	0.4344	0	0	0.5656	0	0	0	0	0	22	0	0	54	0	0	GM
a10	0.536	0.464	0	55.3	14.5	9.5	14.8	24.9	47	19	25.9	151.9	34.4	210.1	92	36	25	19.05	39.59797974644666	56	64	0.2716	0.4344	0	0.7284	0.5656	0	0	0	0	12	22	0	76.7	54	0	GM
a10	0.743	0.257	0	84	10.4	29.3	47.7	32.5	63.6	14.5	7.8	22	33.6	49	80	74	13	14.55	4.242640687119285	6	77	0.464	0.2716	0.4344	0.536	0.7284	0.5656	0	0	0	25	12	22	55.3	76.7	54	G
a10	0.625	0.375	0	76	22.1	46.6	33.7	53.2	78.6	10.4	9.5	17.7	24.9	44	76	81	19	10.38	3.5355339059327378	5	78.5	0.257	0.464	0.2716	0.743	0.536	0.7284	0	0	0	13	25	12	84	55.3	76.7	G
a10	0.6592	0.3408	0	51.3	31.1	32.3	21	56.5	82.9	22.1	29.3	14.8	32.5	47	81	82	16	22.1	0.7071067811865476	1	81.5	0.375	0.257	0.464	0.625	0.743	0.536	0	0	0	19	13	25	76	84	55.3	GM
a10	0.6312	0.3688	0	60.7	25.4	10.6	44.2	51.8	88.6	31.1	46.6	47.7	53.2	63.6	67	96	19	31.1	20.506096654409877	29	81.5	0.3408	0.375	0.257	0.6592	0.625	0.743	0	0	0	16	19	13	51.3	76	84	G
a10	0.5728	0.4272	0	87.3	26.3	30.5	40.3	63.2	85.2	25.4	32.3	33.7	56.5	78.6	78	34	21	25.43	31.11269837220809	44	56	0.3688	0.3408	0.375	0.6312	0.6592	0.625	0	0	0	19	16	19	60.7	51.3	76	GM
a10	0.5982	0.4018	0	71.3	36.9	29.9	19.6	58.9	94.9	26.3	10.6	21	51.8	82.9	130	109	20	26.34	14.849242404917495	21	119.5	0.4272	0.3688	0.3408	0.5728	0.6312	0.6592	0	0	0	21	19	16	87.3	60.7	51.3	GM
a10	0.5502	0.4498	0	68.7	22	51.2	47.5	58.1	76.8	36.9	30.5	44.2	63.2	88.6	114	46	24	36.87	48.08326112068523	68	80	0.4018	0.4272	0.3688	0.5982	0.5728	0.6312	0	0	0	20	21	19	71.3	87.3	60.7	GM
a10	0.5396	0.4604	0	62.7	36	40.4	40.9	54.7	71.4	22	29.9	40.3	58.9	85.2	74	93	24	22.03	13.435028842544405	19	83.5	0.4498	0.4018	0.4272	0.5502	0.5982	0.5728	0	0	0	24	20	21	68.7	71.3	87.3	G
a10	0.7616	0.2384	0	65.3	18.7	33.5	61.6	35.3	66.8	36	51.2	19.6	58.1	94.9	70	26	11	36.03	31.11269837220809	44	48	0.4604	0.4498	0.4018	0.5396	0.5502	0.5982	0	0	0	24	24	20	62.7	68.7	71.3	GM
a10	0.8112	0.1888	0	94	16.6	47.6	40.8	48.1	63.6	18.7	40.4	47.5	54.7	76.8	90	15	9	18.72	53.033008588991066	75	52.5	0.2384	0.4604	0.4498	0.7616	0.5396	0.5502	0	0	0	11	24	24	65.3	62.7	68.7	G
a10	0.602	0.398	0	94.7	31.5	27.6	8.9	47	81.1	16.6	33.5	40.9	35.3	71.4	80	23	21	16.62	40.30508652763321	57	51.5	0.1888	0.2384	0.4604	0.8112	0.7616	0.5396	0	0	0	9	11	24	94	65.3	62.7	G
a10	0.6814	0.3186	0	74.7	15.4	40	58.7	49.6	68.3	31.5	47.6	61.6	48.1	66.8	102	114	15	31.51	8.48528137423857	12	108	0.398	0.1888	0.2384	0.602	0.8112	0.7616	0	0	0	21	9	11	94.7	94	65.3	GM
a10	0.5652	0.4322	0.0024	90	34.1	52	54.1	52.9	56.9	15.4	27.6	40.8	47	63.6	84	27	22	15.45	40.30508652763321	57	55.5	0.3186	0.398	0.1888	0.6814	0.602	0.8112	0	0	0	15	21	9	74.7	94.7	94	GM
a10	0.5648	0.4352	0	74	18.7	21.6	24.3	22.8	26	34.1	40	8.9	49.6	81.1	71	21	23	34.15	35.35533905932738	50	46	0.4322	0.3186	0.398	0.5652	0.6814	0.602	0.0024	0	0	22	15	21	90	74.7	94.7	GM
a10	0.8626	0.1374	0	84	4	7.3	4.4	7.3	18.7	18.7	52	58.7	52.9	68.3	106	42	7	18.72	45.254833995939045	64	74	0.4352	0.4322	0.3186	0.5648	0.5652	0.6814	0	0.0024	0	23	22	15	74	90	74.7	G
a10	0.8884	0.1116	0	97.3	3.3	8.2	17.4	14.6	24.5	4	21.6	54.1	22.8	56.9	48	5	6	4.05	30.405591591021544	43	26.5	0.1374	0.4352	0.4322	0.8626	0.5648	0.5652	0	0	0.0024	7	23	22	84	74	90	G
a10	0.872	0.128	0	100	11.4	20.2	34.1	21.3	35.2	3.3	7.3	24.3	7.3	26	34	0	6	3.27	24.041630560342615	34	17	0.1116	0.1374	0.4352	0.8884	0.8626	0.5648	0	0	0	6	7	23	97.3	84	74	G
a10	0.8458	0.1542	0	95.3	9.9	23.7	65.7	23.8	66.5	11.4	8.2	4.4	14.6	18.7	78	9	7	11.35	48.79036790187178	69	43.5	0.128	0.1116	0.1374	0.872	0.8884	0.8626	0	0	0	6	6	7	100	97.3	84	G
a10	0.8884	0.1116	0	98	13.9	55.9	38.5	56.6	100.7	9.9	20.2	17.4	21.3	24.5	66	12	6	9.91	38.18376618407357	54	39	0.1542	0.128	0.1116	0.8458	0.872	0.8884	0	0	0	7	6	6	95.3	100	97.3	G
a10	0.719	0.281	0	90.7	42.6	35.7	42.1	86.7	93.4	13.9	23.7	34.1	23.8	35.2	92	14	15	13.94	55.154328932550705	78	53	0.1116	0.1542	0.128	0.8884	0.8458	0.872	0	0	0	6	7	6	98	95.3	100	GM
a10	0.5676	0.4324	0	64.7	44.1	45.5	74.7	50.8	90	42.6	55.9	65.7	56.6	66.5	130	74	23	42.64	39.59797974644666	56	102	0.281	0.1116	0.1542	0.719	0.8884	0.8458	0	0	0	15	6	7	90.7	98	95.3	GM
a10	0.5794	0.4206	0	47.3	6.7	45.6	22.8	45.9	113.8	44.1	35.7	38.5	86.7	100.7	109	47	23	44.1	43.840620433565945	62	78	0.4324	0.281	0.1116	0.5676	0.719	0.8884	0	0	0	23	15	6	64.7	90.7	98	GM
a10	0.835	0.165	0	46	39.2	29.5	18	107.1	137	6.7	45.5	42.1	50.8	93.4	69	45	8	6.67	16.97056274847714	24	57	0.4206	0.4324	0.281	0.5794	0.5676	0.719	0	0	0	23	23	15	47.3	64.7	90.7	GM
a10	0.5366	0.4634	0	64	67.9	51.4	48.7	97.8	138	39.2	45.6	74.7	45.9	90	37	34	23	39.21	2.1213203435596424	3	35.5	0.165	0.4206	0.4324	0.835	0.5794	0.5676	0	0	0	8	23	23	46	47.3	64.7	GM
a10	0.565	0.435	0	74.7	29.9	29.8	23.9	70.1	118.8	67.9	29.5	22.8	107.1	113.8	140	71	23	67.9	48.79036790187178	69	105.5	0.4634	0.165	0.4206	0.5366	0.835	0.5794	0	0	0	23	8	23	64	46	47.3	GM
a10	0.6472	0.3528	0	77.3	40.1	21.7	24.3	88.9	93.2	29.9	51.4	18	97.8	137	120	83	18	29.94	26.16295090390226	37	101.5	0.435	0.4634	0.165	0.565	0.5366	0.835	0	0	0	23	23	8	74.7	64	46	GM
a10	0.5778	0.4222	0	70.7	48.8	53.1	46.9	53.1	85.2	40.1	29.8	48.7	70.1	138	70	30	22	40.14	28.284271247461906	40	50	0.3528	0.435	0.4634	0.6472	0.565	0.5366	0	0	0	18	23	23	77.3	74.7	64	GM
